price,amenities_count,ciudad,idx_original,kmeans_cluster,jer_cluster,dbscan_cluster,amenities,number_of_reviews_ltm,host_listings_count,estimated_occupancy_l365d,estimated_revenue_l365d
245.0,28,Atenas,11039,1,0,0,"[""Stove"", ""Dishes and silverware"", ""Dishwasher"", ""TV"", ""Heating"", ""Refrigerator"", ""High chair"", ""Dryer"", ""Oven"", ""Iron"", ""Body soap"", ""Air conditioning"", ""Hot water"", ""Dedicated workspace"", ""Self check-in"", ""Hangers"", ""Essentials"", ""Crib"", ""Shampoo"", ""Wifi"", ""Coffee maker"", ""Microwave"", ""Hair dryer"", ""Hot water kettle"", ""Smart lock"", ""Cooking basics"", ""Washer"", ""Kitchen""]",17,87.0,102,24990.0
65.0,9,Atenas,18252,2,0,0,"[""Self check-in"", ""Lockbox"", ""Air conditioning"", ""Smoke alarm"", ""First aid kit"", ""TV"", ""Kitchen"", ""Washer"", ""Fire extinguisher""]",9,2.0,54,3510.0
225.0,35,Atenas,10497,0,0,0,"[""Mini fridge"", ""Long term stays allowed"", ""Central air conditioning"", ""Extra pillows and blankets"", ""Pack \u2019n play/Travel crib"", ""Smoke alarm"", ""First aid kit"", ""TV"", ""Salvatore Ferragamo body soap"", ""Safe"", ""High chair"", ""Clothing storage: closet and wardrobe"", ""Exterior security cameras on property"", ""Iron"", ""Hot water"", ""Bed linens"", ""Central heating"", ""Salvatore Ferragamo shampoo"", ""Dedicated workspace"", ""Shower gel"", ""Self check-in"", ""Hangers"", ""Essentials"", ""Crib"", ""Room-darkening shades"", ""Bathtub"", ""Wifi"", ""Luggage dropoff allowed"", ""Cleaning available during stay"", ""Hair dryer"", ""Hot water kettle"", ""Salvatore Ferragamo conditioner"", ""Smart lock"", ""Elevator"", ""Fire extinguisher""]",0,5.0,0,0.0
46.0,40,Atenas,16043,0,0,0,"[""Mosquito net"", ""Cleaning products"", ""Extra pillows and blankets"", ""Smoke alarm"", ""First aid kit"", ""TV"", ""Heating"", ""Drying rack for clothing"", ""Refrigerator"", ""Wine glasses"", ""Iron"", ""Body soap"", ""Outdoor furniture"", ""Air conditioning"", ""Hot water"", ""Bed linens"", ""Dedicated workspace"", ""Dining table"", ""Shower gel"", ""Coffee"", ""Hangers"", ""Portable fans"", ""Coffee maker: drip coffee maker, Nespresso"", ""Single oven"", ""Free street parking"", ""Kitchen"", ""Ethernet connection"", ""Shampoo"", ""Wifi"", ""Electric stove"", ""Clothing storage: wardrobe"", ""Microwave"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Elevator"", ""Washer"", ""Fire extinguisher"", ""Toaster""]",0,2.0,0,0.0
115.0,46,Atenas,17967,0,0,0,"[""Long term stays allowed"", ""Keypad"", ""Stove"", ""Cleaning products"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Smoke alarm"", ""Dishwasher"", ""First aid kit"", ""TV"", ""Heating"", ""Drying rack for clothing"", ""Refrigerator"", ""Wine glasses"", ""Conditioner"", ""Oven"", ""Iron"", ""Body soap"", ""Outdoor furniture"", ""Air conditioning"", ""Hot water"", ""Bed linens"", ""Dedicated workspace"", ""Dining table"", ""Shower gel"", ""Pets allowed"", ""Self check-in"", ""Coffee"", ""Hangers"", ""Private patio or balcony"", ""Essentials"", ""Clothing storage"", ""Room-darkening shades"", ""Freezer"", ""Kitchen"", ""Baking sheet"", ""Shampoo"", ""Wifi"", ""Coffee maker"", ""Microwave"", ""Paid parking garage off premises"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Washer"", ""Fire extinguisher""]",1,6.0,6,690.0
70.0,51,Atenas,6142,0,0,0,"[""32 inch HDTV with Netflix"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Dishes and silverware"", ""Smoke alarm"", ""Heating - split type ductless system"", ""First aid kit"", ""Drying rack for clothing"", ""Refrigerator"", ""Safe"", ""Private backyard \u2013 Fully fenced"", ""Wine glasses"", ""Oven"", ""Iron"", ""Lockbox"", ""Dafnis body soap"", ""Outdoor furniture"", ""Blender"", ""Hot water"", ""Bed linens"", ""Central heating"", ""Dedicated workspace"", ""Dining table"", ""Shower gel"", ""Outdoor dining area"", ""Self check-in"", ""Dafnis shampoo"", ""Free washer \u2013 In unit"", ""Hangers"", ""Private patio or balcony"", ""Essentials"", ""Mountain view"", ""Room-darkening shades"", ""Crib"", ""Freezer"", ""Kitchen"", ""Baking sheet"", ""Baby bath - always at the listing"", ""Wifi"", ""Electric stove"", ""City skyline view"", ""Coffee maker"", ""Clothing storage: wardrobe"", ""Carbon monoxide alarm"", ""Microwave"", ""Folding or convertible high chair - always at the listing"", ""Hair dryer"", ""Hot water kettle"", ""AC - split type ductless system"", ""Cooking basics"", ""Elevator"", ""Fire extinguisher""]",43,35.0,255,17850.0
85.0,30,Atenas,19261,2,0,0,"[""Dishes and silverware"", ""First aid kit"", ""TV"", ""Heating"", ""Drying rack for clothing"", ""Refrigerator"", ""Patio or balcony"", ""Wine glasses"", ""Oven"", ""Iron"", ""Fire extinguisher"", ""Lockbox"", ""Outdoor furniture"", ""Air conditioning"", ""Hot water"", ""Bed linens"", ""Dining table"", ""Self check-in"", ""Hangers"", ""Clothing storage"", ""Baking sheet"", ""Shampoo"", ""Wifi"", ""Coffee maker"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Washer"", ""Kitchen"", ""Toaster""]",5,1.0,30,2550.0
68.0,31,Atenas,15922,0,0,0,"[""Long term stays allowed"", ""Stove"", ""Cleaning products"", ""Dishes and silverware"", ""TV"", ""Refrigerator"", ""Wine glasses"", ""Dryer"", ""Conditioner"", ""Oven"", ""Iron"", ""Body soap"", ""Air conditioning"", ""Hot water"", ""Bed linens"", ""Coffee maker: Nespresso"", ""Dedicated workspace"", ""Dining table"", ""Shower gel"", ""Coffee"", ""Hangers"", ""Clothing storage"", ""Freezer"", ""Shampoo"", ""Wifi"", ""Microwave"", ""Private entrance"", ""Hair dryer"", ""Hot water kettle"", ""Washer"", ""Kitchen""]",1,41.0,6,408.0
45.0,45,Atenas,9218,0,0,0,"[""Long term stays allowed"", ""Cleaning products"", ""Extra pillows and blankets"", ""Central air conditioning"", ""Dishes and silverware"", ""Smoke alarm"", ""Dishwasher"", ""Heating"", ""Refrigerator"", ""Clothing storage: walk-in closet and wardrobe"", ""Wine glasses"", ""Exterior security cameras on property"", ""Oven"", ""Iron"", ""Lockbox"", ""Body soap"", ""Hot water"", ""Bed linens"", ""Coffee maker: Nespresso"", ""Laundromat nearby"", ""Dedicated workspace"", ""Dining table"", ""Shower gel"", ""Courtyard view"", ""Self check-in"", ""Hangers"", ""Private patio or balcony"", ""Essentials"", ""Free washer \u2013 In building"", ""Sonstiges electric stove"", ""Free street parking"", ""Freezer"", ""Shampoo"", ""Wifi"", ""Free dryer \u2013 In unit"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Paid parking garage off premises"", ""Hair dryer"", ""Hot water kettle"", ""Single level home"", ""43 inch HDTV with standard cable"", ""Cooking basics"", ""Kitchen"", ""Toaster""]",13,12.0,78,3510.0
164.0,48,Atenas,6068,0,0,0,"[""Long term stays allowed"", ""Stove"", ""Cleaning products"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""TV"", ""Heating"", ""Refrigerator"", ""High chair"", ""Patio or balcony"", ""Smoking allowed"", ""Wine glasses"", ""Oven"", ""Iron"", ""Body soap"", ""Air conditioning"", ""Toaster"", ""Hot water"", ""Clothing storage: closet"", ""Bed linens"", ""Dedicated workspace"", ""Dining table"", ""Shower gel"", ""Outdoor dining area"", ""Self check-in"", ""Children's playroom"", ""Hangers"", ""Essentials"", ""Children\u2019s books and toys"", ""Free street parking"", ""Room-darkening shades"", ""Crib"", ""Bathtub"", ""Freezer"", ""Shampoo"", ""Wifi"", ""Trash compactor"", ""Coffee maker"", ""Microwave"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Children\u2019s dinnerware"", ""Smart lock"", ""Babysitter recommendations"", ""Cooking basics"", ""Washer"", ""Kitchen"", ""Books and reading material""]",20,4.0,120,19680.0
277.0,38,Atenas,13313,1,0,0,"[""Long term stays allowed"", ""Stove"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Dishwasher"", ""First aid kit"", ""TV"", ""Heating"", ""Refrigerator"", ""Safe"", ""Patio or balcony"", ""Dryer"", ""Oven"", ""Iron"", ""Air conditioning"", ""Hot water"", ""Bed linens"", ""Free parking on premises"", ""Dedicated workspace"", ""Self check-in"", ""Hangers"", ""Essentials"", ""Building staff"", ""Room-darkening shades"", ""Crib"", ""Shampoo"", ""Wifi"", ""Coffee maker"", ""Luggage dropoff allowed"", ""Cleaning available during stay"", ""Hair dryer"", ""Hot water kettle"", ""Babysitter recommendations"", ""Cooking basics"", ""Elevator"", ""Washer"", ""Kitchen"", ""Toaster""]",0,128.0,0,0.0
113.0,40,Atenas,17481,0,0,0,"[""Pantene shampoo"", ""Cleaning products"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Smoke alarm"", ""First aid kit"", ""TV"", ""Heating"", ""Wine glasses"", ""Other induction stove"", ""Lockbox"", ""Iron"", ""Blender"", ""Hot water"", ""Bed linens"", ""Dedicated workspace"", ""Dining table"", ""Shower gel"", ""Pets allowed"", ""Self check-in"", ""Pitsos refrigerator"", ""Coffee"", ""Hangers"", ""Essentials"", ""Clothing storage"", ""Coffee maker: espresso machine"", ""Pantene conditioner"", ""Room-darkening shades"", ""Crib"", ""Bathtub"", ""Kitchen"", ""Portable air conditioning"", ""Wifi"", ""Carbon monoxide alarm"", ""Microwave"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Washer"", ""Fire extinguisher""]",23,,138,15594.0
57.0,42,Atenas,7838,0,0,0,"[""Le Petit Marseillais body soap"", ""Le Petit Marseillais shampoo"", ""Mosquito net"", ""Stove"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Heating - split type ductless system"", ""First aid kit"", ""Drying rack for clothing"", ""Refrigerator"", ""Wine glasses"", ""Iron"", ""Fire extinguisher"", ""Toaster"", ""Hot water"", ""Clothing storage: closet"", ""Bed linens"", ""Central heating"", ""Host greets you"", ""Dedicated workspace"", ""Shower gel"", ""Free washer \u2013 In unit"", ""Hangers"", ""Private patio or balcony"", ""Essentials"", ""Coffee maker: drip coffee maker, Nespresso"", ""Free street parking"", ""Freezer"", ""Kitchen"", ""Wifi"", ""HDTV with Netflix"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Hot water kettle"", ""AC - split type ductless system"", ""Park view"", ""Cooking basics"", ""JBL Bluetooth sound system"", ""Books and reading material""]",1,1.0,6,342.0
68.0,7,Atenas,13170,2,0,0,"[""Wifi"", ""Self check-in"", ""Lockbox"", ""Air conditioning"", ""TV"", ""Kitchen"", ""Dedicated workspace""]",1,2.0,6,408.0
159.0,31,Atenas,8353,0,0,0,"[""Mini fridge"", ""Stove"", ""Dishes and silverware"", ""TV"", ""Heating"", ""High chair"", ""Patio or balcony"", ""Wine glasses"", ""Exterior security cameras on property"", ""Oven"", ""Iron"", ""Body soap"", ""Outdoor furniture"", ""Air conditioning"", ""Hot water"", ""Bed linens"", ""Coffee maker: Nespresso"", ""Shower gel"", ""Self check-in"", ""Coffee"", ""Hangers"", ""Essentials"", ""Clothing storage"", ""Crib"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Hot water kettle"", ""Smart lock"", ""Elevator"", ""Washer""]",18,223.0,108,17172.0
100.0,44,Atenas,8670,0,0,0,"[""Long term stays allowed"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Paid parking off premises"", ""Smoke alarm"", ""First aid kit"", ""Heating"", ""Drying rack for clothing"", ""Safe"", ""Refrigerator"", ""32 inch TV"", ""Wine glasses"", ""Coffee maker: drip coffee maker, espresso machine"", ""Oven"", ""Iron"", ""Body soap"", ""Outdoor furniture"", ""Korting electric stove"", ""Toaster"", ""Hot water"", ""Bed linens"", ""Dining table"", ""Shower gel"", ""Outdoor dining area"", ""Free washer \u2013 In unit"", ""Paid crib - available upon request"", ""Hangers"", ""Private patio or balcony"", ""Essentials"", ""Free street parking"", ""Room-darkening shades"", ""Kitchen"", ""Baking sheet"", ""Shampoo"", ""Wifi"", ""Microwave"", ""Hair dryer"", ""Hot water kettle"", ""AC - split type ductless system"", ""Cooking basics"", ""Elevator"", ""Fire extinguisher"", ""Books and reading material""]",0,1.0,0,0.0
75.0,55,Atenas,11933,0,0,0,"[""Long term stays allowed"", ""Cleaning products"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Smoke alarm"", ""Cooking basics"", ""Heating - split type ductless system"", ""First aid kit"", ""Drying rack for clothing"", ""Paid parking lot off premises"", ""Safe"", ""Pack \u2019n play/Travel crib - available upon request"", ""Pyramis electric stove"", ""Wine glasses"", ""Iron"", ""Body soap"", ""Outdoor furniture"", ""Toaster"", ""Hot water"", ""Clothing storage: closet"", ""Stainless steel single oven"", ""Bed linens"", ""Dedicated workspace"", ""Dining table"", ""Shower gel"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Hangers"", ""Private patio or balcony"", ""Essentials"", ""Coffee maker: drip coffee maker, Nespresso"", ""Free street parking"", ""Room-darkening shades"", ""Bathtub"", ""Freezer"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""City skyline view"", ""Luggage dropoff allowed"", ""Microwave"", ""Cleaning available during stay"", ""Private entrance"", ""Board games"", ""Hair dryer"", ""Hot water kettle"", ""AC - split type ductless system"", ""Single level home"", ""43 inch HDTV"", ""Smart lock"", ""Morris refrigerator"", ""Elevator"", ""Fire extinguisher"", ""Books and reading material""]",87,2.0,255,19125.0
87.0,50,Atenas,17375,0,0,0,"[""Long term stays allowed"", ""Stove"", ""Cleaning products"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Smoke alarm"", ""Dishwasher"", ""First aid kit"", ""TV"", ""Drying rack for clothing"", ""Heating"", ""Refrigerator"", ""Wine glasses"", ""Oven"", ""Iron"", ""Lockbox"", ""Body soap"", ""Outdoor furniture"", ""Air conditioning"", ""Blender"", ""Hot water"", ""Bed linens"", ""Laundromat nearby"", ""Dedicated workspace"", ""Dining table"", ""Shower gel"", ""Outdoor dining area"", ""Self check-in"", ""Coffee"", ""Hangers"", ""Private patio or balcony"", ""Essentials"", ""Children\u2019s books and toys"", ""Clothing storage"", ""Room-darkening shades"", ""Freezer"", ""Kitchen"", ""Ethernet connection"", ""Shampoo"", ""Wifi"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Private entrance"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Washer"", ""Fire extinguisher"", ""Books and reading material""]",11,2.0,66,5742.0
381.0,50,Atenas,7701,1,0,0,"[""Long term stays allowed"", ""Mosquito net"", ""Cleaning products"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Smoke alarm"", ""First aid kit"", ""TV"", ""Heating"", ""Safe"", ""Wine glasses"", ""Oven"", ""Iron"", ""Lockbox"", ""Outdoor furniture"", ""Toaster"", ""Hot water"", ""Clothing storage: closet"", ""Bed linens"", ""Dedicated workspace"", ""Dining table"", ""Shower gel"", ""Outdoor dining area"", ""Self check-in"", ""Coffee"", ""Hangers"", ""Private patio or balcony"", ""Essentials"", ""Booster seat high chair - available upon request"", ""Portable fans"", ""Coffee maker: drip coffee maker, Nespresso"", ""Free street parking"", ""Room-darkening shades"", ""Crib"", ""Bathtub"", ""Freezer"", ""Kitchen"", ""Ethernet connection"", ""Shampoo"", ""Wifi"", ""Electric stove"", ""Carbon monoxide alarm"", ""Hair dryer"", ""AC - split type ductless system"", ""Cooking basics"", ""Elevator"", ""Washer"", ""Fire extinguisher"", ""Books and reading material""]",40,13.0,240,91440.0
130.0,52,Atenas,15389,0,0,0,"[""Baby bath - available upon request"", ""Long term stays allowed"", ""Cleaning products"", ""Extra pillows and blankets"", ""Central air conditioning"", ""Dishes and silverware"", ""First aid kit"", ""TV"", ""Drying rack for clothing"", ""Refrigerator"", ""Safe"", ""Paid parking lot off premises"", ""Pack \u2019n play/Travel crib - available upon request"", ""Wine glasses"", ""Lockbox"", ""Iron"", ""Body soap"", ""Hot water"", ""Bed linens"", ""Standalone high chair - available upon request"", ""Dining table"", ""Bluetooth sound system"", ""Shower gel"", ""Self check-in"", ""Coffee"", ""Hangers"", ""Essentials"", ""Coffee maker: drip coffee maker, Nespresso"", ""Free street parking"", ""Room-darkening shades"", ""Freezer"", ""Kitchen"", ""Baking sheet"", ""Shampoo"", ""Wifi"", ""City skyline view"", ""Luggage dropoff allowed"", ""Clothing storage: wardrobe"", ""Microwave"", ""Cleaning available during stay"", ""Board games"", ""Hair dryer"", ""Hot water kettle"", ""Children\u2019s dinnerware"", ""Private hot tub - available all year, open 24 hours"", ""Babysitter recommendations"", ""Cooking basics"", ""Elevator"", ""Fire extinguisher"", ""Toaster""]",22,62.0,132,17160.0
74.0,26,Atenas,8950,2,0,0,"[""Keypad"", ""Stove"", ""Dishes and silverware"", ""Smoke alarm"", ""First aid kit"", ""TV"", ""Heating"", ""Refrigerator"", ""Exterior security cameras on property"", ""Iron"", ""Fire extinguisher"", ""Air conditioning"", ""Hot water"", ""Dedicated workspace"", ""Self check-in"", ""Paid crib - available upon request"", ""Hangers"", ""Essentials"", ""Shampoo"", ""Wifi"", ""Coffee maker"", ""Luggage dropoff allowed"", ""Private entrance"", ""Hair dryer"", ""Elevator"", ""Kitchen""]",0,142.0,0,0.0
165.0,38,Atenas,14420,0,0,0,"[""Dishes and silverware"", ""Smoke alarm"", ""Dishwasher"", ""First aid kit"", ""TV"", ""Heating"", ""Refrigerator"", ""Wine glasses"", ""Oven"", ""Iron"", ""Air conditioning"", ""Hot water"", ""Bed linens"", ""Coffee maker: Nespresso"", ""Dedicated workspace"", ""Dining table"", ""Shower gel"", ""Self check-in"", ""Hangers"", ""Private patio or balcony"", ""Essentials"", ""Clothing storage"", ""Free street parking"", ""Room-darkening shades"", ""Crib"", ""Freezer"", ""Kitchen"", ""Wifi"", ""Electric stove"", ""Carbon monoxide alarm"", ""Microwave"", ""Hair dryer"", ""Hot water kettle"", ""Smart lock"", ""Cooking basics"", ""Washer"", ""Fire extinguisher"", ""Toaster""]",38,9.0,228,37620.0
98.0,41,Atenas,12933,0,0,0,"[""Mini fridge"", ""Long term stays allowed"", ""Cleaning products"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Smoke alarm"", ""First aid kit"", ""TV"", ""Drying rack for clothing"", ""Heating"", ""Wine glasses"", ""Lockbox"", ""Iron"", ""Body soap"", ""Air conditioning"", ""Induction stove"", ""Hot water"", ""Bed linens"", ""Dedicated workspace"", ""Dining table"", ""Shower gel"", ""Self check-in"", ""Coffee"", ""Hangers"", ""Coffee maker: drip coffee maker"", ""Essentials"", ""Room-darkening shades"", ""Freezer"", ""Kitchen"", ""Shampoo"", ""Bidet"", ""Wifi"", ""Clothing storage: wardrobe"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Elevator"", ""Washer"", ""Fire extinguisher"", ""Books and reading material""]",3,5.0,18,1764.0
